# time (sec)	countrate
  1571.4375      888.000
  1571.5625      1024.00
  1571.6875      2416.00
  1571.8125      3232.00
  1571.9375      1960.00
  1572.0625      2032.00
  1572.1875      632.000
  1572.3125      632.000
  1572.4375      1000.00
  1572.5625      856.000
  1572.6875      968.000
  1572.8125      1064.00
  1572.9375      2008.00
  1573.0625      3440.00
  1573.1875      1632.00
  1573.3125      1784.00
  1573.4375      1040.00
  1573.5625      984.000
  1573.6875      1024.00
  1573.8125      952.000
  1573.9375      1288.00
  1574.0625      1408.00
  1574.1875      2976.00
  1574.3125      2992.00
  1574.4375      1888.00
  1574.5625      2080.00
  1574.6875      568.000
  1574.8125      832.000
  1574.9375      1000.00
  1575.0625      1056.00
  1575.1875      1032.00
  1575.3125      1240.00
  1575.4375      2512.00
  1575.5625      2648.00
  1575.6875      1488.00
  1575.8125      2056.00
  1575.9375      864.000
  1576.0625      1392.00
  1576.1875      1096.00
  1576.3125      1520.00
  1576.4375      1624.00
  1576.5625      1568.00
  1576.6875      2704.00
  1576.8125      2736.00
  1576.9375      1808.00
  1577.0625      1528.00
  1577.1875      680.000
  1577.3125      1296.00
  1577.4375      1024.00
  1577.5625      1120.00
  1577.6875      1576.00
  1577.8125      1816.00
  1577.9375      3264.00
  1578.0625      3176.00
  1578.1875      1872.00
  1578.3125      1472.00
  1578.4375      784.000
  1578.5625      1160.00
  1578.6875      1152.00
  1578.8125      1424.00
  1578.9375      1224.00
  1579.0625      2384.00
  1579.1875      3464.00
  1579.3125      3000.00
  1579.4375      1928.00
  1579.5625      1632.00
  1579.6875      752.000
  1579.8125      1176.00
  1579.9375      1344.00
  1580.0625      1152.00
  1580.1875      1104.00
  1580.3125      2512.00
  1580.4375      4016.00
  1580.5625      2816.00
  1580.6875      2256.00
  1580.8125      1168.00
  1580.9375      672.000
  1581.0625      1464.00
  1581.1875      1272.00
  1581.3125      1136.00
  1581.4375      976.000
  1581.5625      2504.00
  1581.6875      3544.00
  1581.8125      2472.00
  1581.9375      2464.00
  1582.0625      1224.00
  1582.1875      872.000
  1582.3125      976.000
  1582.4375      936.000
  1582.5625      1200.00
  1582.6875      1224.00
  1582.8125      1944.00
  1582.9375      2664.00
  1583.0625      1824.00
  1583.1875      2128.00
  1583.3125      616.000
  1583.4375      848.000
  1583.5625      1384.00
  1583.6875      800.000
  1583.8125      1272.00
  1583.9375      1328.00
  1584.0625      2832.00
  1584.1875      3736.00
  1584.3125      2088.00
  1584.4375      3128.00
  1584.5625      832.000
  1584.6875      928.000
  1584.8125      1232.00
  1584.9375      1192.00
  1585.0625      1504.00
  1585.1875      1240.00
  1585.3125      2280.00
  1585.4375      3064.00
  1585.5625      2032.00
  1585.6875      1800.00
  1585.8125      784.000
  1585.9375      832.000
  1586.0625      1040.00
  1586.1875      944.000
  1586.3125      1528.00
  1586.4375      1376.00
  1586.5625      2368.00
  1586.6875      2848.00
  1586.8125      1632.00
  1586.9375      1792.00
  1587.0625      720.000
  1587.1875      952.000
  1587.3125      1032.00
  1587.4375      904.000
  1587.5625      1504.00
  1587.6875      1456.00
  1587.8125      2536.00
  1587.9375      2832.00
  1588.0625      2272.00
  1588.1875      1984.00
  1588.3125      720.000
  1588.4375      816.000
  1588.5625      1256.00
  1588.6875      1264.00
  1588.8125      1768.00
  1588.9375      1736.00
  1589.0625      2688.00
  1589.1875      2928.00
  1589.3125      2400.00
  1589.4375      2080.00
  1589.5625      736.000
  1589.6875      1152.00
  1589.8125      1040.00
  1589.9375      1032.00
  1590.0625      1592.00
  1590.1875      1416.00
  1590.3125      2824.00
  1590.4375      2240.00
  1590.5625      2264.00
  1590.6875      1056.00
  1590.8125      1016.00
  1590.9375      1376.00
  1591.0625      1736.00
  1591.1875      1304.00
  1591.3125      1368.00
  1591.4375      2264.00
  1591.5625      4160.00
  1591.6875      2800.00
  1591.8125      2080.00
  1591.9375      1416.00
  1592.0625      640.000
  1592.1875      1240.00
  1592.3125      1232.00
  1592.4375      1160.00
  1592.5625      1392.00
  1592.6875      1664.00
  1592.8125      2568.00
  1592.9375      2472.00
  1593.0625      2304.00
  1593.1875      976.000
  1593.3125      1008.00
  1593.4375      1296.00
  1593.5625      1280.00
  1593.6875      1080.00
  1593.8125      1984.00
  1593.9375      2464.00
  1594.0625      3064.00
  1594.1875      2288.00
  1594.3125      1616.00
  1594.4375      960.000
  1594.5625      1024.00
  1594.6875      1160.00
  1594.8125      1072.00
  1594.9375      1464.00
  1595.0625      1600.00
  1595.1875      2392.00
  1595.3125      3824.00
  1595.4375      2416.00
  1595.5625      2584.00
  1595.6875      944.000
  1595.8125      712.000
  1595.9375      1720.00
  1596.0625      1328.00
  1596.1875      1576.00
  1596.3125      1616.00
  1596.4375      2416.00
  1596.5625      3584.00
  1596.6875      2176.00
  1596.8125      2096.00
  1596.9375      984.000
  1597.0625      984.000
  1597.1875      1304.00
  1597.3125      1128.00
  1597.4375      1480.00
  1597.5625      1088.00
  1597.6875      2432.00
  1597.8125      4024.00
  1597.9375      1896.00
  1598.0625      2048.00
  1598.1875      640.000
  1598.3125      744.000
  1598.4375      896.000
  1598.5625      744.000
  1598.6875      1048.00
  1598.8125      976.000
  1598.9375      2448.00
  1599.0625      3008.00
  1599.1875      1896.00
  1599.3125      2552.00
  1599.4375      784.000
  1599.5625      1120.00
  1599.6875      1312.00
  1599.8125      840.000
  1599.9375      1200.00
  1600.0625      1664.00
  1600.1875      3032.00
  1600.3125      3160.00
  1600.4375      2080.00
  1600.5625      1872.00
  1600.6875      744.000
  1600.8125      808.000
  1600.9375      1136.00
  1601.0625      1192.00
  1601.1875      2432.00
  1601.3125      1816.00
  1601.4375      3720.00
  1601.5625      3304.00
  1601.6875      2616.00
  1601.8125      1504.00
  1601.9375      856.000
  1602.0625      1192.00
  1602.1875      1544.00
  1602.3125      1144.00
  1602.4375      1416.00
  1602.5625      1864.00
  1602.6875      2952.00
  1602.8125      2504.00
  1602.9375      1776.00
  1603.0625      960.000
  1603.1875      808.000
  1603.3125      1520.00
  1603.4375      1288.00
  1603.5625      1296.00
  1603.6875      1288.00
  1603.8125      2296.00
  1603.9375      3848.00
  1604.0625      2872.00
  1604.1875      2032.00
  1604.3125      976.000
  1604.4375      872.000
  1604.5625      1488.00
  1604.6875      1256.00
  1604.8125      1200.00
  1604.9375      1432.00
  1605.0625      1896.00
  1605.1875      4400.00
  1605.3125      3440.00
  1605.4375      2360.00
  1605.5625      1160.00
  1605.6875      952.000
  1605.8125      1064.00
  1605.9375      1136.00
  1606.0625      1184.00
  1606.1875      1360.00
  1606.3125      2016.00
  1606.4375      3864.00
  1606.5625      2760.00
  1606.6875      2064.00
  1606.8125      880.000
  1606.9375      1040.00
  1607.0625      1528.00
  1607.1875      936.000
  1607.3125      1312.00
  1607.4375      1112.00
  1607.5625      3032.00
  1607.6875      3480.00
  1607.8125      2384.00
  1607.9375      2064.00
  1608.0625      680.000
  1608.1875      1064.00
  1608.3125      1312.00
  1608.4375      1104.00
  1608.5625      1056.00
  1608.6875      1032.00
  1608.8125      2480.00
  1608.9375      3336.00
  1609.0625      1824.00
  1609.1875      1592.00
  1609.3125      728.000
  1609.4375      1096.00
  1609.5625      960.000
  1609.6875      768.000
  1609.8125      1000.00
  1609.9375      1488.00
  1610.0625      2256.00
  1610.1875      2576.00
  1610.3125      1584.00
  1610.4375      1096.00
  1610.5625      960.000
  1610.6875      1256.00
  1610.8125      1160.00
  1610.9375      1016.00
  1611.0625      1080.00
  1611.1875      1264.00
  1611.3125      3432.00
  1611.4375      3056.00
  1611.5625      1872.00
  1611.6875      2048.00
  1611.8125      824.000
  1611.9375      1664.00
  1612.0625      1272.00
  1612.1875      1328.00
  1612.3125      1680.00
  1612.4375      2224.00
  1612.5625      3392.00
  1612.6875      2904.00
  1612.8125      1760.00
  1612.9375      784.000
  1613.0625      664.000
  1613.1875      1224.00
  1613.3125      936.000
  1613.4375      1424.00
  1613.5625      1320.00
  1613.6875      1672.00
  1613.8125      2800.00
  1613.9375      3048.00
  1614.0625      1720.00
  1614.1875      912.000
  1614.3125      688.000
  1614.4375      1280.00
  1614.5625      1064.00
  1614.6875      808.000
  1614.8125      1048.00
  1614.9375      1664.00
  1615.0625      2984.00
  1615.1875      2248.00
  1615.3125      1688.00
  1615.4375      728.000
  1615.5625      744.000
  1615.6875      1144.00
  1615.8125      1192.00
  1615.9375      1272.00
  1616.0625      1488.00
  1616.1875      2024.00
  1616.3125      2736.00
  1616.4375      2392.00
  1616.5625      1456.00
  1616.6875      752.000
  1616.8125      712.000
  1616.9375      1120.00
  1617.0625      976.000
  1617.1875      1224.00
  1617.3125      1640.00
  1617.4375      2496.00
  1617.5625      3848.00
  1617.6875      2872.00
  1617.8125      1576.00
  1617.9375      1096.00
  1618.0625      896.000
  1618.1875      1504.00
  1618.3125      1280.00
  1618.4375      1096.00
  1618.5625      1320.00
  1618.6875      2192.00
  1618.8125      3336.00
  1618.9375      2616.00
  1619.0625      1600.00
  1619.1875      656.000
  1619.3125      1080.00
  1619.4375      1416.00
  1619.5625      816.000
  1619.6875      1136.00
  1619.8125      1192.00
  1619.9375      2576.00
  1620.0625      3824.00
  1620.1875      2096.00
  1620.3125      2264.00
  1620.4375      688.000
  1620.5625      1344.00
  1620.6875      1736.00
  1620.8125      888.000
  1620.9375      1256.00
  1621.0625      1152.00
  1621.1875      2616.00
  1621.3125      3304.00
  1621.4375      2136.00
  1621.5625      2328.00
  1621.6875      760.000
  1621.8125      1224.00
  1621.9375      1816.00
  1622.0625      1216.00
  1622.1875      1456.00
  1622.3125      1456.00
  1622.4375      3296.00
  1622.5625      2992.00
  1622.6875      1824.00
  1622.8125      1400.00
  1622.9375      800.000
  1623.0625      1032.00
  1623.1875      1216.00
  1623.3125      1216.00
  1623.4375      1352.00
  1623.5625      1520.00
  1623.6875      3072.00
  1623.8125      3576.00
  1623.9375      1824.00
  1624.0625      1944.00
  1624.1875      624.000
  1624.3125      1496.00
  1624.4375      1408.00
  1624.5625      1144.00
  1624.6875      1272.00
  1624.8125      1976.00
  1624.9375      2792.00
  1625.0625      2744.00
  1625.1875      1592.00
  1625.3125      1088.00
  1625.4375      872.000
  1625.5625      1448.00
  1625.6875      1224.00
  1625.8125      1376.00
  1625.9375      1296.00
  1626.0625      1264.00
  1626.1875      3472.00
  1626.3125      3376.00
  1626.4375      2072.00
  1626.5625      1560.00
  1626.6875      688.000
  1626.8125      1424.00
  1626.9375      1128.00
  1627.0625      1160.00
  1627.1875      1296.00
  1627.3125      1784.00
  1627.4375      3936.00
  1627.5625      3024.00
  1627.6875      2680.00
  1627.8125      1304.00
  1627.9375      936.000
  1628.0625      1176.00
  1628.1875      1016.00
  1628.3125      1280.00
  1628.4375      1328.00
  1628.5625      1944.00
  1628.6875      3840.00
  1628.8125      2512.00
  1628.9375      2176.00
  1629.0625      1224.00
  1629.1875      688.000
  1629.3125      1232.00
  1629.4375      1112.00
  1629.5625      1368.00
  1629.6875      1608.00
  1629.8125      2104.00
  1629.9375      2920.00
  1630.0625      2280.00
  1630.1875      2856.00
  1630.3125      912.000
  1630.4375      1008.00
  1630.5625      1280.00
  1630.6875      1344.00
  1630.8125      1496.00
  1630.9375      1088.00
  1631.0625      2144.00
  1631.1875      5072.00
  1631.3125      2320.00
  1631.4375      2296.00
  1631.5625      1376.00
  1631.6875      1072.00
  1631.8125      1344.00
  1631.9375      912.000
  1632.0625      1456.00
  1632.1875      960.000
  1632.3125      2624.00
  1632.4375      3840.00
  1632.5625      1952.00
  1632.6875      2104.00
  1632.8125      1152.00
  1632.9375      1208.00
  1633.0625      1400.00
  1633.1875      1192.00
  1633.3125      1120.00
  1633.4375      1384.00
  1633.5625      2672.00
  1633.6875      2928.00
  1633.8125      1872.00
  1633.9375      1456.00
  1634.0625      592.000
  1634.1875      1096.00
  1634.3125      1048.00
  1634.4375      1192.00
  1634.5625      1032.00
  1634.6875      1184.00
  1634.8125      3816.00
  1634.9375      3968.00
  1635.0625      2504.00
  1635.1875      2088.00
  1635.3125      800.000
  1635.4375      1320.00
  1635.5625      1160.00
  1635.6875      992.000
  1635.8125      1688.00
  1635.9375      1536.00
  1636.0625      2328.00
  1636.1875      2760.00
  1636.3125      1784.00
  1636.4375      1576.00
  1636.5625      688.000
  1636.6875      1384.00
  1636.8125      1072.00
  1636.9375      1144.00
  1637.0625      1128.00
  1637.1875      1376.00
  1637.3125      2592.00
  1637.4375      2336.00
  1637.5625      1680.00
  1637.6875      1296.00
  1637.8125      768.000
  1637.9375      1368.00
  1638.0625      1136.00
  1638.1875      1080.00
  1638.3125      1888.00
  1638.4375      1672.00
  1638.5625      3160.00
  1638.6875      3088.00
  1638.8125      1968.00
  1638.9375      1088.00
  1639.0625      832.000
  1639.1875      1120.00
  1639.3125      968.000
  1639.4375      1064.00
  1639.5625      1032.00
  1639.6875      1656.00
  1639.8125      2960.00
  1639.9375      2536.00
  1640.0625      2056.00
  1640.1875      1312.00
  1640.3125      768.000
  1640.4375      1328.00
  1640.5625      984.000
  1640.6875      1000.00
  1640.8125      1504.00
  1640.9375      1616.00
  1641.0625      3192.00
  1641.1875      2520.00
  1641.3125      2312.00
  1641.4375      1712.00
  1641.5625      616.000
  1641.6875      1320.00
  1641.8125      1200.00
  1641.9375      1656.00
  1642.0625      1424.00
  1642.1875      1984.00
  1642.3125      3768.00
  1642.4375      2080.00
  1642.5625      1864.00
  1642.6875      1064.00
  1642.8125      976.000
  1642.9375      1296.00
  1643.0625      960.000
  1643.1875      1208.00
  1643.3125      1304.00
  1643.4375      2608.00
  1643.5625      3528.00
  1643.6875      2192.00
  1643.8125      2088.00
  1643.9375      832.000
  1644.0625      800.000
  1644.1875      960.000
  1644.3125      968.000
  1644.4375      1336.00
  1644.5625      1040.00
  1644.6875      2320.00
  1644.8125      3032.00
  1644.9375      1792.00
  1645.0625      2088.00
  1645.1875      552.000
  1645.3125      1048.00
  1645.4375      1080.00
  1645.5625      1080.00
  1645.6875      1352.00
  1645.8125      1360.00
  1645.9375      3016.00
  1646.0625      3744.00
  1646.1875      2224.00
  1646.3125      2056.00
  1646.4375      864.000
  1646.5625      1096.00
  1646.6875      1648.00
  1646.8125      1328.00
  1646.9375      1816.00
  1647.0625      1584.00
  1647.1875      3400.00
  1647.3125      3680.00
  1647.4375      1944.00
  1647.5625      1968.00
  1647.6875      792.000
  1647.8125      1520.00
  1647.9375      1464.00
  1648.0625      1056.00
  1648.1875      1536.00
  1648.3125      1144.00
  1648.4375      3128.00
  1648.5625      3616.00
